,Neighborhood,City,Latitude,Longitude,Venue,Venue Category,Category,Address
11548,Riverdale,Toronto,43.6654704,-79.35259359999998,Miao Ke Hong Bakery,Bakery,Food,"('Riverdale', 'Toronto')"
11549,Riverdale,Toronto,43.6654704,-79.35259359999998,Pho East,Vietnamese Restaurant,Food,"('Riverdale', 'Toronto')"
11550,Design Exchange,Toronto,43.6477412,-79.3801145,Canoe,Restaurant,Food,"('Design Exchange', 'Toronto')"
11551,Design Exchange,Toronto,43.6477412,-79.3801145,Equinox Bay Street,Gym,Outdoors & Recreation,"('Design Exchange', 'Toronto')"
11552,Design Exchange,Toronto,43.6477412,-79.3801145,Walrus Pub & Beer Hall,Pub,Nightlife Spot,"('Design Exchange', 'Toronto')"
11553,Design Exchange,Toronto,43.6477412,-79.3801145,Mos Mos Coffee,Café,Food,"('Design Exchange', 'Toronto')"
11554,Design Exchange,Toronto,43.6477412,-79.3801145,Pilot Coffee Roasters,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11555,Design Exchange,Toronto,43.6477412,-79.3801145,Maman,Café,Food,"('Design Exchange', 'Toronto')"
11556,Design Exchange,Toronto,43.6477412,-79.3801145,Brick Street Bakery,Bakery,Food,"('Design Exchange', 'Toronto')"
11557,Design Exchange,Toronto,43.6477412,-79.3801145,King Taps,Gastropub,Food,"('Design Exchange', 'Toronto')"
11558,Design Exchange,Toronto,43.6477412,-79.3801145,Adelaide Club Toronto,Gym / Fitness Center,Outdoors & Recreation,"('Design Exchange', 'Toronto')"
11559,Design Exchange,Toronto,43.6477412,-79.3801145,Olly Fresco's,Deli / Bodega,Food,"('Design Exchange', 'Toronto')"
11560,Design Exchange,Toronto,43.6477412,-79.3801145,Dineen @CommerceCourt,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11561,Design Exchange,Toronto,43.6477412,-79.3801145,Café Plenty,Café,Food,"('Design Exchange', 'Toronto')"
11562,Design Exchange,Toronto,43.6477412,-79.3801145,Hockey Hall Of Fame (Hockey Hall of Fame),Museum,Arts & Entertainment,"('Design Exchange', 'Toronto')"
11563,Design Exchange,Toronto,43.6477412,-79.3801145,Ki Modern Japanese + Bar,Japanese Restaurant,Food,"('Design Exchange', 'Toronto')"
11564,Design Exchange,Toronto,43.6477412,-79.3801145,Design Exchange,Art Gallery,Arts & Entertainment,"('Design Exchange', 'Toronto')"
11565,Design Exchange,Toronto,43.6477412,-79.3801145,Cactus Club Cafe,American Restaurant,Food,"('Design Exchange', 'Toronto')"
11566,Design Exchange,Toronto,43.6477412,-79.3801145,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,Food,"('Design Exchange', 'Toronto')"
11567,Design Exchange,Toronto,43.6477412,-79.3801145,Chotto Matte,Japanese Restaurant,Food,"('Design Exchange', 'Toronto')"
11568,Design Exchange,Toronto,43.6477412,-79.3801145,Movenpick Cafe,Café,Food,"('Design Exchange', 'Toronto')"
11569,Design Exchange,Toronto,43.6477412,-79.3801145,iQ Food Co. (First Canadian Place),Salad Place,Food,"('Design Exchange', 'Toronto')"
11570,Design Exchange,Toronto,43.6477412,-79.3801145,Starbucks,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11571,Design Exchange,Toronto,43.6477412,-79.3801145,Bymark,Restaurant,Food,"('Design Exchange', 'Toronto')"
11572,Design Exchange,Toronto,43.6477412,-79.3801145,DAVIDsTEA,Tea Room,Food,"('Design Exchange', 'Toronto')"
11573,Design Exchange,Toronto,43.6477412,-79.3801145,Pumpernickel's Deli,Deli / Bodega,Food,"('Design Exchange', 'Toronto')"
11574,Design Exchange,Toronto,43.6477412,-79.3801145,Marché Mövenpick,Restaurant,Food,"('Design Exchange', 'Toronto')"
11575,Design Exchange,Toronto,43.6477412,-79.3801145,Buster's Sea Cove,Seafood Restaurant,Food,"('Design Exchange', 'Toronto')"
11576,Design Exchange,Toronto,43.6477412,-79.3801145,Petit Four Bakery,Sandwich Place,Food,"('Design Exchange', 'Toronto')"
11577,Design Exchange,Toronto,43.6477412,-79.3801145,The National Club,Wine Bar,Nightlife Spot,"('Design Exchange', 'Toronto')"
11578,Design Exchange,Toronto,43.6477412,-79.3801145,Starbucks,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11579,Design Exchange,Toronto,43.6477412,-79.3801145,Starbucks,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11580,Design Exchange,Toronto,43.6477412,-79.3801145,Indigospirit,Bookstore,Shop & Service,"('Design Exchange', 'Toronto')"
11581,Design Exchange,Toronto,43.6477412,-79.3801145,Starbucks,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11582,Design Exchange,Toronto,43.6477412,-79.3801145,Brookfield Place,Shopping Mall,Shop & Service,"('Design Exchange', 'Toronto')"
11583,Design Exchange,Toronto,43.6477412,-79.3801145,Over Easy,Breakfast Spot,Food,"('Design Exchange', 'Toronto')"
11584,Design Exchange,Toronto,43.6477412,-79.3801145,Jump,American Restaurant,Food,"('Design Exchange', 'Toronto')"
11585,Design Exchange,Toronto,43.6477412,-79.3801145,One King West Hotel & Residence,Hotel,Travel & Transport,"('Design Exchange', 'Toronto')"
11586,Design Exchange,Toronto,43.6477412,-79.3801145,Five Guys,Burger Joint,Food,"('Design Exchange', 'Toronto')"
11587,Design Exchange,Toronto,43.6477412,-79.3801145,Toronto Athletic Club,Gym,Outdoors & Recreation,"('Design Exchange', 'Toronto')"
11588,Design Exchange,Toronto,43.6477412,-79.3801145,Prairie Girl Bakery,Cupcake Shop,Food,"('Design Exchange', 'Toronto')"
11589,Design Exchange,Toronto,43.6477412,-79.3801145,Tim Hortons,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11590,Design Exchange,Toronto,43.6477412,-79.3801145,Ruby Thai (First Canadian Place),Thai Restaurant,Food,"('Design Exchange', 'Toronto')"
11591,Design Exchange,Toronto,43.6477412,-79.3801145,The Adelaide Hotel Toronto,Hotel,Travel & Transport,"('Design Exchange', 'Toronto')"
11592,Design Exchange,Toronto,43.6477412,-79.3801145,McEwan Foods,Deli / Bodega,Food,"('Design Exchange', 'Toronto')"
11593,Design Exchange,Toronto,43.6477412,-79.3801145,Starbucks,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11594,Design Exchange,Toronto,43.6477412,-79.3801145,Papyrus,Gift Shop,Shop & Service,"('Design Exchange', 'Toronto')"
11595,Design Exchange,Toronto,43.6477412,-79.3801145,iQ Food Co,Fast Food Restaurant,Food,"('Design Exchange', 'Toronto')"
11596,Design Exchange,Toronto,43.6477412,-79.3801145,Tim Hortons,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11597,Design Exchange,Toronto,43.6477412,-79.3801145,Spirit of Hockey,Sporting Goods Shop,Shop & Service,"('Design Exchange', 'Toronto')"
11598,Design Exchange,Toronto,43.6477412,-79.3801145,Starbucks,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11599,Design Exchange,Toronto,43.6477412,-79.3801145,Z-Teca Gourmet Burritos,Burrito Place,Food,"('Design Exchange', 'Toronto')"
11600,Design Exchange,Toronto,43.6477412,-79.3801145,Irish Embassy,Irish Pub,Food,"('Design Exchange', 'Toronto')"
11601,Design Exchange,Toronto,43.6477412,-79.3801145,Forno Cultura,Bakery,Food,"('Design Exchange', 'Toronto')"
11602,Design Exchange,Toronto,43.6477412,-79.3801145,Szechuan Express,Chinese Restaurant,Food,"('Design Exchange', 'Toronto')"
11603,Design Exchange,Toronto,43.6477412,-79.3801145,Toronto Maple Leafs Hockey Club,General Entertainment,Arts & Entertainment,"('Design Exchange', 'Toronto')"
11604,Design Exchange,Toronto,43.6477412,-79.3801145,Druxy's,Deli / Bodega,Food,"('Design Exchange', 'Toronto')"
11605,Design Exchange,Toronto,43.6477412,-79.3801145,Starbucks,Coffee Shop,Food,"('Design Exchange', 'Toronto')"
11606,Design Exchange,Toronto,43.6477412,-79.3801145,LCBO,Liquor Store,Shop & Service,"('Design Exchange', 'Toronto')"
11607,Design Exchange,Toronto,43.6477412,-79.3801145,Kupfert & Kim (Brookfield Place),Gluten-free Restaurant,Food,"('Design Exchange', 'Toronto')"
11608,Design Exchange,Toronto,43.6477412,-79.3801145,Brooks Brothers,Clothing Store,Shop & Service,"('Design Exchange', 'Toronto')"
11609,Design Exchange,Toronto,43.6477412,-79.3801145,Shoppers Drug Mart,Pharmacy,Shop & Service,"('Design Exchange', 'Toronto')"
11610,Design Exchange,Toronto,43.6477412,-79.3801145,Sushi-Q,Sushi Restaurant,Food,"('Design Exchange', 'Toronto')"
11611,Design Exchange,Toronto,43.6477412,-79.3801145,Hotel Victoria,Hotel,Travel & Transport,"('Design Exchange', 'Toronto')"
11612,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Canoe,Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11613,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Equinox Bay Street,Gym,Outdoors & Recreation,"('Toronto Dominion Centre', 'Toronto')"
11614,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Walrus Pub & Beer Hall,Pub,Nightlife Spot,"('Toronto Dominion Centre', 'Toronto')"
11615,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,The Fairmont Royal York,Hotel,Travel & Transport,"('Toronto Dominion Centre', 'Toronto')"
11616,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Pilot Coffee Roasters,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11617,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Adelaide Club Toronto,Gym / Fitness Center,Outdoors & Recreation,"('Toronto Dominion Centre', 'Toronto')"
11618,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Maman,Café,Food,"('Toronto Dominion Centre', 'Toronto')"
11619,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Brick Street Bakery,Bakery,Food,"('Toronto Dominion Centre', 'Toronto')"
11620,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,King Taps,Gastropub,Food,"('Toronto Dominion Centre', 'Toronto')"
11621,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Olly Fresco's,Deli / Bodega,Food,"('Toronto Dominion Centre', 'Toronto')"
11622,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Mos Mos Coffee,Café,Food,"('Toronto Dominion Centre', 'Toronto')"
11623,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Dineen @CommerceCourt,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11624,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Starbucks,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11625,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Ki Modern Japanese + Bar,Japanese Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11626,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Design Exchange,Art Gallery,Arts & Entertainment,"('Toronto Dominion Centre', 'Toronto')"
11627,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Kupfert & Kim (First Canadian Place),Gluten-free Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11628,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,iQ Food Co. (First Canadian Place),Salad Place,Food,"('Toronto Dominion Centre', 'Toronto')"
11629,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Cactus Club Cafe,American Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11630,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Bymark,Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11631,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Pumpernickel's Deli,Deli / Bodega,Food,"('Toronto Dominion Centre', 'Toronto')"
11632,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Library Bar,Hotel Bar,Nightlife Spot,"('Toronto Dominion Centre', 'Toronto')"
11633,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Sam James Coffee Bar (SJCB),Café,Food,"('Toronto Dominion Centre', 'Toronto')"
11634,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Starbucks,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11635,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Chotto Matte,Japanese Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11636,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Bardi's Steak House,Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11637,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Buster's Sea Cove,Seafood Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11638,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Petit Four Bakery,Sandwich Place,Food,"('Toronto Dominion Centre', 'Toronto')"
11639,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Starbucks,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11640,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Marché Mövenpick,Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11641,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Starbucks,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11642,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Indigospirit,Bookstore,Shop & Service,"('Toronto Dominion Centre', 'Toronto')"
11643,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Tim Hortons,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11644,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,The National Club,Wine Bar,Nightlife Spot,"('Toronto Dominion Centre', 'Toronto')"
11645,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Earls Kitchen & Bar,Bar,Nightlife Spot,"('Toronto Dominion Centre', 'Toronto')"
11646,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Five Guys,Burger Joint,Food,"('Toronto Dominion Centre', 'Toronto')"
11647,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Brookfield Place,Shopping Mall,Shop & Service,"('Toronto Dominion Centre', 'Toronto')"
11648,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,The Danish Pastry House,Bakery,Food,"('Toronto Dominion Centre', 'Toronto')"
11649,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Toronto Athletic Club,Gym,Outdoors & Recreation,"('Toronto Dominion Centre', 'Toronto')"
11650,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Prairie Girl Bakery,Cupcake Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11651,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Tim Hortons,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11652,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Ruby Thai (First Canadian Place),Thai Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11653,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Piper's Gastropub,Cocktail Bar,Nightlife Spot,"('Toronto Dominion Centre', 'Toronto')"
11654,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,McEwan Foods,Deli / Bodega,Food,"('Toronto Dominion Centre', 'Toronto')"
11655,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Jump,American Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11656,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Starbucks,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11657,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Tim Hortons,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11658,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Papyrus,Gift Shop,Shop & Service,"('Toronto Dominion Centre', 'Toronto')"
11659,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,iQ Food Co,Fast Food Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11660,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Forno Cultura,Bakery,Food,"('Toronto Dominion Centre', 'Toronto')"
11661,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Starbucks,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11662,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Z-Teca Gourmet Burritos,Burrito Place,Food,"('Toronto Dominion Centre', 'Toronto')"
11663,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Fairmont Royal York Health Club & Spa,Gym / Fitness Center,Outdoors & Recreation,"('Toronto Dominion Centre', 'Toronto')"
11664,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Toronto Maple Leafs Hockey Club,General Entertainment,Arts & Entertainment,"('Toronto Dominion Centre', 'Toronto')"
11665,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Szechuan Express,Chinese Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
11666,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Druxy's,Deli / Bodega,Food,"('Toronto Dominion Centre', 'Toronto')"
11667,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,LCBO,Liquor Store,Shop & Service,"('Toronto Dominion Centre', 'Toronto')"
11668,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Starbucks,Coffee Shop,Food,"('Toronto Dominion Centre', 'Toronto')"
11669,Toronto Dominion Centre,Toronto,43.64736955,-79.3813733580709,Kupfert & Kim (Brookfield Place),Gluten-free Restaurant,Food,"('Toronto Dominion Centre', 'Toronto')"
