,Neighborhood,City,Latitude,Longitude,Venue,Venue Category,Category,Address,Cluster Labels
6723,Farrer Park,Singapore,1.31259105,103.854228847827,A-One Restaurant,Indian Restaurant,Food,"('Farrer Park', 'Singapore')",4
6724,Farrer Park,Singapore,1.31259105,103.854228847827,Jinzakaya,Sushi Restaurant,Food,"('Farrer Park', 'Singapore')",4
6725,Farrer Park,Singapore,1.31259105,103.854228847827,Sushi Jin,Sushi Restaurant,Food,"('Farrer Park', 'Singapore')",4
6726,Farrer Park,Singapore,1.31259105,103.854228847827,Komalas Vegetarian Restaurant,Vegetarian / Vegan Restaurant,Food,"('Farrer Park', 'Singapore')",4
6727,Farrer Park,Singapore,1.31259105,103.854228847827,Watami Japanese Casual Restaurant,Asian Restaurant,Food,"('Farrer Park', 'Singapore')",4
6728,Farrer Park,Singapore,1.31259105,103.854228847827,A.B. Mohamed Restaurant,Indian Restaurant,Food,"('Farrer Park', 'Singapore')",4
6729,Farrer Park,Singapore,1.31259105,103.854228847827,Sri Lukshmi Naarasimhan Restaurant,Indian Restaurant,Food,"('Farrer Park', 'Singapore')",4
6730,Farrer Park,Singapore,1.31259105,103.854228847827,Cafe Salivation,Vegetarian / Vegan Restaurant,Food,"('Farrer Park', 'Singapore')",4
6731,Farrer Park,Singapore,1.31259105,103.854228847827,ABC Premium Hostel,Hostel,Travel & Transport,"('Farrer Park', 'Singapore')",4
6732,Farrer Park,Singapore,1.31259105,103.854228847827,Stuff'd,Burrito Place,Food,"('Farrer Park', 'Singapore')",4
6733,Farrer Park,Singapore,1.31259105,103.854228847827,Bar-B-Q Tonight,BBQ Joint,Food,"('Farrer Park', 'Singapore')",4
6734,Farrer Park,Singapore,1.31259105,103.854228847827,Brunches Café,Café,Food,"('Farrer Park', 'Singapore')",4
6735,Farrer Park,Singapore,1.31259105,103.854228847827,Escape Restaurant & Lounge,Restaurant,Food,"('Farrer Park', 'Singapore')",4
6736,Farrer Park,Singapore,1.31259105,103.854228847827,Enchanted Cafe,Café,Food,"('Farrer Park', 'Singapore')",4
6737,Farrer Park,Singapore,1.31259105,103.854228847827,Wo Peng Restaurant,Chinese Restaurant,Food,"('Farrer Park', 'Singapore')",4
6738,Farrer Park,Singapore,1.31259105,103.854228847827,V.Hive @ City Square Mall,Furniture / Home Store,Shop & Service,"('Farrer Park', 'Singapore')",4
6739,Farrer Park,Singapore,1.31259105,103.854228847827,9-9 Food & Beverages,Indian Restaurant,Food,"('Farrer Park', 'Singapore')",4
6740,Robertson Quay,Singapore,1.29040905,103.83812675642,Yoga Movement,Yoga Studio,Outdoors & Recreation,"('Robertson Quay', 'Singapore')",7
6741,Robertson Quay,Singapore,1.29040905,103.83812675642,PS.Cafe,Café,Food,"('Robertson Quay', 'Singapore')",7
6742,Robertson Quay,Singapore,1.29040905,103.83812675642,Three Buns Quayside,Burger Joint,Food,"('Robertson Quay', 'Singapore')",7
6743,Robertson Quay,Singapore,1.29040905,103.83812675642,The Warehouse (The Warehouse Hotel),Hotel,Travel & Transport,"('Robertson Quay', 'Singapore')",7
6744,Robertson Quay,Singapore,1.29040905,103.83812675642,TAP Craft Beer Bar,Beer Bar,Nightlife Spot,"('Robertson Quay', 'Singapore')",7
6745,Robertson Quay,Singapore,1.29040905,103.83812675642,PS. Cafe Petit,Pizza Place,Food,"('Robertson Quay', 'Singapore')",7
6746,Robertson Quay,Singapore,1.29040905,103.83812675642,STPI - Creative Workshop & Gallery,Art Gallery,Arts & Entertainment,"('Robertson Quay', 'Singapore')",7
6747,Robertson Quay,Singapore,1.29040905,103.83812675642,Common Man Coffee Roasters,Coffee Shop,Food,"('Robertson Quay', 'Singapore')",7
6748,Robertson Quay,Singapore,1.29040905,103.83812675642,Decker Barbecue,BBQ Joint,Food,"('Robertson Quay', 'Singapore')",7
6749,Robertson Quay,Singapore,1.29040905,103.83812675642,The Book Café,Café,Food,"('Robertson Quay', 'Singapore')",7
6750,Robertson Quay,Singapore,1.29040905,103.83812675642,M Social Singapore,Hotel,Travel & Transport,"('Robertson Quay', 'Singapore')",7
6751,Robertson Quay,Singapore,1.29040905,103.83812675642,Intercontinental Robertson Quay,Hotel,Travel & Transport,"('Robertson Quay', 'Singapore')",7
6752,Robertson Quay,Singapore,1.29040905,103.83812675642,Dabbawalla,Indian Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6753,Robertson Quay,Singapore,1.29040905,103.83812675642,Grounded by CMCR,Café,Food,"('Robertson Quay', 'Singapore')",7
6754,Robertson Quay,Singapore,1.29040905,103.83812675642,Publico,Café,Food,"('Robertson Quay', 'Singapore')",7
6755,Robertson Quay,Singapore,1.29040905,103.83812675642,DOP Mozzarella Bar,Italian Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6756,Robertson Quay,Singapore,1.29040905,103.83812675642,Mikoto,Japanese Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6757,Robertson Quay,Singapore,1.29040905,103.83812675642,Pizza Art,Italian Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6758,Robertson Quay,Singapore,1.29040905,103.83812675642,The Warehouse Hotel Lobby Bar,Hotel Bar,Nightlife Spot,"('Robertson Quay', 'Singapore')",7
6759,Robertson Quay,Singapore,1.29040905,103.83812675642,Jypsy,Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6760,Robertson Quay,Singapore,1.29040905,103.83812675642,Beast & Butterflies,Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6761,Robertson Quay,Singapore,1.29040905,103.83812675642,Toby's Estate,Coffee Shop,Food,"('Robertson Quay', 'Singapore')",7
6762,Robertson Quay,Singapore,1.29040905,103.83812675642,Vanda Boxing Club,Gym,Outdoors & Recreation,"('Robertson Quay', 'Singapore')",7
6763,Robertson Quay,Singapore,1.29040905,103.83812675642,Red House Seafood Restaurant,Seafood Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6764,Robertson Quay,Singapore,1.29040905,103.83812675642,Wolfgang's Steakhouse,Steakhouse,Food,"('Robertson Quay', 'Singapore')",7
6765,Robertson Quay,Singapore,1.29040905,103.83812675642,Aburiya,BBQ Joint,Food,"('Robertson Quay', 'Singapore')",7
6766,Robertson Quay,Singapore,1.29040905,103.83812675642,Pó Restaurant,Asian Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6767,Robertson Quay,Singapore,1.29040905,103.83812675642,Dashi Master Marusaya だし処 丸佐屋,Japanese Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6768,Robertson Quay,Singapore,1.29040905,103.83812675642,Summerlong,Mediterranean Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6769,Robertson Quay,Singapore,1.29040905,103.83812675642,Les Bouchons Rive Gauche,French Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6770,Robertson Quay,Singapore,1.29040905,103.83812675642,Super Loco,Mexican Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6771,Robertson Quay,Singapore,1.29040905,103.83812675642,Kith Café,Café,Food,"('Robertson Quay', 'Singapore')",7
6772,Robertson Quay,Singapore,1.29040905,103.83812675642,SQ11 Deli Cafe,Deli / Bodega,Food,"('Robertson Quay', 'Singapore')",7
6773,Robertson Quay,Singapore,1.29040905,103.83812675642,Verre Modern Bistro & Wine Bar,Wine Bar,Nightlife Spot,"('Robertson Quay', 'Singapore')",7
6774,Robertson Quay,Singapore,1.29040905,103.83812675642,Tien Court Restaurant,Chinese Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6775,Robertson Quay,Singapore,1.29040905,103.83812675642,Boomarang Bistro & Bar,Australian Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6776,Robertson Quay,Singapore,1.29040905,103.83812675642,Four Points Eatery,Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6777,Robertson Quay,Singapore,1.29040905,103.83812675642,Hotel Miramar,Hotel,Travel & Transport,"('Robertson Quay', 'Singapore')",7
6778,Robertson Quay,Singapore,1.29040905,103.83812675642,Irodori Japanese Restaurant,Japanese Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6779,Robertson Quay,Singapore,1.29040905,103.83812675642,Giardino,Pizza Place,Food,"('Robertson Quay', 'Singapore')",7
6780,Robertson Quay,Singapore,1.29040905,103.83812675642,The Best Brew,Lounge,Nightlife Spot,"('Robertson Quay', 'Singapore')",7
6781,Robertson Quay,Singapore,1.29040905,103.83812675642,Limoncello Pizza & Grill,Italian Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6782,Robertson Quay,Singapore,1.29040905,103.83812675642,Swirls Bake Shop,Cupcake Shop,Food,"('Robertson Quay', 'Singapore')",7
6783,Robertson Quay,Singapore,1.29040905,103.83812675642,Ikoi Japanese Restaurant,Sushi Restaurant,Food,"('Robertson Quay', 'Singapore')",7
6784,Robertson Quay,Singapore,1.29040905,103.83812675642,em Bar,Bar,Nightlife Spot,"('Robertson Quay', 'Singapore')",7
6785,Robertson Quay,Singapore,1.29040905,103.83812675642,"Four Points by Sheraton Singapore, Riverview",Hotel,Travel & Transport,"('Robertson Quay', 'Singapore')",7
6786,Robertson Quay,Singapore,1.29040905,103.83812675642,Ginza Lion,Bar,Nightlife Spot,"('Robertson Quay', 'Singapore')",7
6787,Robertson Quay,Singapore,1.29040905,103.83812675642,Bar Bar Black Sheep,Bar,Nightlife Spot,"('Robertson Quay', 'Singapore')",7
6788,Robertson Quay,Singapore,1.29040905,103.83812675642,MEMO,Café,Food,"('Robertson Quay', 'Singapore')",7
6789,Robertson Quay,Singapore,1.29040905,103.83812675642,Princess Terrace Cafe,Café,Food,"('Robertson Quay', 'Singapore')",7
6790,Gombak,Singapore,1.360768,103.74953409999999,Hwa Jin Vegetarian Family Restaurant,Vegetarian / Vegan Restaurant,Food,"('Gombak', 'Singapore')",4
6791,Gombak,Singapore,1.360768,103.74953409999999,Sin Huat Lee Coffee Shop / Restaurant,Food Court,Food,"('Gombak', 'Singapore')",4
6792,Gombak,Singapore,1.360768,103.74953409999999,Giant Super,Supermarket,Shop & Service,"('Gombak', 'Singapore')",4
6793,Gombak,Singapore,1.360768,103.74953409999999,Foodclique,Food Court,Food,"('Gombak', 'Singapore')",4
6794,Gombak,Singapore,1.360768,103.74953409999999,Blk 371 Bukit Batok Coffeeshop,Food Court,Food,"('Gombak', 'Singapore')",4
6795,Gombak,Singapore,1.360768,103.74953409999999,Mr Bean,Restaurant,Food,"('Gombak', 'Singapore')",4
6796,Gombak,Singapore,1.360768,103.74953409999999,Shi Mei Hainanese Chicken Rice @ Bukit Gombak,Coffee Shop,Food,"('Gombak', 'Singapore')",4
6797,Gombak,Singapore,1.360768,103.74953409999999,Meng Soon Huat Food Centre 錦順發美食中心 (Meng Soon Huat Food Centre),Coffee Shop,Food,"('Gombak', 'Singapore')",4
6798,Gombak,Singapore,1.360768,103.74953409999999,Gaincity Food Place,Coffee Shop,Food,"('Gombak', 'Singapore')",4
6799,Gombak,Singapore,1.360768,103.74953409999999,BLOCK 347 COFFEESHOP,Coffee Shop,Food,"('Gombak', 'Singapore')",4
6800,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,N & B Snacks,Snack Place,Food,"('Potong Pasir', 'Singapore')",9
6801,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,Abc Bargain Centre Pte Ltd,Convenience Store,Shop & Service,"('Potong Pasir', 'Singapore')",9
6802,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,Starbucks,Coffee Shop,Food,"('Potong Pasir', 'Singapore')",9
6803,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,Broadway Food Centre,Food Court,Food,"('Potong Pasir', 'Singapore')",9
6804,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,KFC,Fast Food Restaurant,Food,"('Potong Pasir', 'Singapore')",9
6805,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,McDonald's,Fast Food Restaurant,Food,"('Potong Pasir', 'Singapore')",9
6806,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,Floral de Flo,Flower Shop,Shop & Service,"('Potong Pasir', 'Singapore')",9
6807,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,POSB ATM @NTUC Potong Pasir CC,ATM,Shop & Service,"('Potong Pasir', 'Singapore')",9
6808,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,Bus Stop 61011 (Blk 103),Bus Station,Travel & Transport,"('Potong Pasir', 'Singapore')",9
6809,Potong Pasir,Singapore,1.3314141000000002,103.869138082237,Lian Seng Restaurant,Chinese Restaurant,Food,"('Potong Pasir', 'Singapore')",9
6810,Bras Basah,Singapore,1.2968214,103.85066583319599,Gyu-Kaku Prime,Japanese Restaurant,Food,"('Bras Basah', 'Singapore')",1
6811,Bras Basah,Singapore,1.2968214,103.85066583319599,Singapore Art Museum,Art Museum,Arts & Entertainment,"('Bras Basah', 'Singapore')",1
6812,Bras Basah,Singapore,1.2968214,103.85066583319599,National Museum of Singapore,Museum,Arts & Entertainment,"('Bras Basah', 'Singapore')",1
6813,Bras Basah,Singapore,1.2968214,103.85066583319599,30 Bencoolen,Hotel,Travel & Transport,"('Bras Basah', 'Singapore')",1
6814,Bras Basah,Singapore,1.2968214,103.85066583319599,The Glasshouse - Specialty Coffee & Toast Bar,Café,Food,"('Bras Basah', 'Singapore')",1
6815,Bras Basah,Singapore,1.2968214,103.85066583319599,Din Tai Fung 鼎泰豐,Dumpling Restaurant,Food,"('Bras Basah', 'Singapore')",1
6816,Bras Basah,Singapore,1.2968214,103.85066583319599,Kith,Café,Food,"('Bras Basah', 'Singapore')",1
6817,Bras Basah,Singapore,1.2968214,103.85066583319599,SAM at 8Q,Art Museum,Arts & Entertainment,"('Bras Basah', 'Singapore')",1
6818,Bras Basah,Singapore,1.2968214,103.85066583319599,Switch by Timbre,Gastropub,Food,"('Bras Basah', 'Singapore')",1
6819,Bras Basah,Singapore,1.2968214,103.85066583319599,Starbucks,Coffee Shop,Food,"('Bras Basah', 'Singapore')",1
6820,Bras Basah,Singapore,1.2968214,103.85066583319599,Wah Lok Cantonese Restaurant,Chinese Restaurant,Food,"('Bras Basah', 'Singapore')",1
6821,Bras Basah,Singapore,1.2968214,103.85066583319599,Arsenal Singapore Supporters Club,Sports Bar,Nightlife Spot,"('Bras Basah', 'Singapore')",1
6822,Bras Basah,Singapore,1.2968214,103.85066583319599,Toast Box,Café,Food,"('Bras Basah', 'Singapore')",1
6823,Bras Basah,Singapore,1.2968214,103.85066583319599,American Taproom,Beer Bar,Nightlife Spot,"('Bras Basah', 'Singapore')",1
6824,Bras Basah,Singapore,1.2968214,103.85066583319599,Flutes at the National Museum,Modern European Restaurant,Food,"('Bras Basah', 'Singapore')",1
6825,Bras Basah,Singapore,1.2968214,103.85066583319599,Mi Hotel,Hotel,Travel & Transport,"('Bras Basah', 'Singapore')",1
6826,Bras Basah,Singapore,1.2968214,103.85066583319599,The Tea Party,Café,Food,"('Bras Basah', 'Singapore')",1
6827,Bras Basah,Singapore,1.2968214,103.85066583319599,Janice Wong Singapore,Restaurant,Food,"('Bras Basah', 'Singapore')",1
6828,Bras Basah,Singapore,1.2968214,103.85066583319599,Food Republic,Food Court,Food,"('Bras Basah', 'Singapore')",1
6829,Bras Basah,Singapore,1.2968214,103.85066583319599,Subway,Sandwich Place,Food,"('Bras Basah', 'Singapore')",1
6830,Bras Basah,Singapore,1.2968214,103.85066583319599,Glass Rotunda,Exhibit,Arts & Entertainment,"('Bras Basah', 'Singapore')",1
6831,Bras Basah,Singapore,1.2968214,103.85066583319599,Loaves Me,Café,Food,"('Bras Basah', 'Singapore')",1
6832,Bras Basah,Singapore,1.2968214,103.85066583319599,Gallery Theatre,Theater,Arts & Entertainment,"('Bras Basah', 'Singapore')",1
6833,Bras Basah,Singapore,1.2968214,103.85066583319599,Subway,Sandwich Place,Food,"('Bras Basah', 'Singapore')",1
6834,Bras Basah,Singapore,1.2968214,103.85066583319599,RamenPlay (Manulife Center),Japanese Restaurant,Food,"('Bras Basah', 'Singapore')",1
6835,Bras Basah,Singapore,1.2968214,103.85066583319599,Fossil Singapore,Accessories Store,Shop & Service,"('Bras Basah', 'Singapore')",1
6836,Bras Basah,Singapore,1.2968214,103.85066583319599,Koufu,Food Court,Food,"('Bras Basah', 'Singapore')",1
6837,Bras Basah,Singapore,1.2968214,103.85066583319599,Bras Basah MRT Station (CC2),Metro Station,Travel & Transport,"('Bras Basah', 'Singapore')",1
6838,Bras Basah,Singapore,1.2968214,103.85066583319599,Straits Café,Café,Food,"('Bras Basah', 'Singapore')",1
6839,Bras Basah,Singapore,1.2968214,103.85066583319599,Food For Thought,Café,Food,"('Bras Basah', 'Singapore')",1
6840,Orchard,Singapore,1.305272,103.8328757,The Other Room,Speakeasy,Nightlife Spot,"('Orchard', 'Singapore')",2
6841,Orchard,Singapore,1.305272,103.8328757,ION Sky,Scenic Lookout,Outdoors & Recreation,"('Orchard', 'Singapore')",2
6842,Orchard,Singapore,1.305272,103.8328757,Singapore Marriott Tang Plaza Hotel,Hotel,Travel & Transport,"('Orchard', 'Singapore')",2
6843,Orchard,Singapore,1.305272,103.8328757,ION Orchard,Shopping Mall,Shop & Service,"('Orchard', 'Singapore')",2
6844,Orchard,Singapore,1.305272,103.8328757,Sephora,Cosmetics Shop,Shop & Service,"('Orchard', 'Singapore')",2
6845,Orchard,Singapore,1.305272,103.8328757,Grand Hyatt Singapore,Hotel,Travel & Transport,"('Orchard', 'Singapore')",2
6846,Orchard,Singapore,1.305272,103.8328757,Awfully Chocolate,Chocolate Shop,Shop & Service,"('Orchard', 'Singapore')",2
6847,Orchard,Singapore,1.305272,103.8328757,Nanbantei Japanese Restaurant,Japanese Restaurant,Food,"('Orchard', 'Singapore')",2
6848,Orchard,Singapore,1.305272,103.8328757,Isetan Scotts Supermarket,Supermarket,Shop & Service,"('Orchard', 'Singapore')",2
6849,Orchard,Singapore,1.305272,103.8328757,Bacha Coffee,Coffee Shop,Food,"('Orchard', 'Singapore')",2
6850,Orchard,Singapore,1.305272,103.8328757,Bebek Goreng Pak Ndut,Indonesian Restaurant,Food,"('Orchard', 'Singapore')",2
6851,Orchard,Singapore,1.305272,103.8328757,COS,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
6852,Orchard,Singapore,1.305272,103.8328757,Tarte by Cheryl Koh,Bakery,Food,"('Orchard', 'Singapore')",2
6853,Orchard,Singapore,1.305272,103.8328757,Bistro Du Vin,French Restaurant,Food,"('Orchard', 'Singapore')",2
6854,Orchard,Singapore,1.305272,103.8328757,Johan Paris,Bakery,Food,"('Orchard', 'Singapore')",2
6855,Orchard,Singapore,1.305272,103.8328757,Yolé,Frozen Yogurt Shop,Food,"('Orchard', 'Singapore')",2
6856,Orchard,Singapore,1.305272,103.8328757,Tiong Bahru Bakery,Bakery,Food,"('Orchard', 'Singapore')",2
6857,Orchard,Singapore,1.305272,103.8328757,Sanpoutei Ramen 三宝亭,Ramen Restaurant,Food,"('Orchard', 'Singapore')",2
6858,Orchard,Singapore,1.305272,103.8328757,KOI Café,Bubble Tea Shop,Food,"('Orchard', 'Singapore')",2
6859,Orchard,Singapore,1.305272,103.8328757,Royal Plaza On Scotts,Hotel,Travel & Transport,"('Orchard', 'Singapore')",2
6860,Orchard,Singapore,1.305272,103.8328757,IMAX Theatres Lido,Movie Theater,Arts & Entertainment,"('Orchard', 'Singapore')",2
6861,Orchard,Singapore,1.305272,103.8328757,Japan Food Town,Japanese Restaurant,Food,"('Orchard', 'Singapore')",2
6862,Orchard,Singapore,1.305272,103.8328757,Martini Bar,Cocktail Bar,Nightlife Spot,"('Orchard', 'Singapore')",2
6863,Orchard,Singapore,1.305272,103.8328757,KOI Café,Bubble Tea Shop,Food,"('Orchard', 'Singapore')",2
6864,Orchard,Singapore,1.305272,103.8328757,Massimo Dutti,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
6865,Orchard,Singapore,1.305272,103.8328757,Moleskine Store,Paper / Office Supplies Store,Shop & Service,"('Orchard', 'Singapore')",2
6866,Orchard,Singapore,1.305272,103.8328757,Starbucks,Coffee Shop,Food,"('Orchard', 'Singapore')",2
6867,Orchard,Singapore,1.305272,103.8328757,Books Kinokuniya 紀伊國屋書店 (Books Kinokuniya),Bookstore,Shop & Service,"('Orchard', 'Singapore')",2
6868,Orchard,Singapore,1.305272,103.8328757,Tory Burch,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
6869,Orchard,Singapore,1.305272,103.8328757,Mezza9,Restaurant,Food,"('Orchard', 'Singapore')",2
6870,Orchard,Singapore,1.305272,103.8328757,Ginza Sushi Ichi,Sushi Restaurant,Food,"('Orchard', 'Singapore')",2
6871,Orchard,Singapore,1.305272,103.8328757,Dior,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
6872,Orchard,Singapore,1.305272,103.8328757,Shaw Theatres,Multiplex,Arts & Entertainment,"('Orchard', 'Singapore')",2
6873,Orchard,Singapore,1.305272,103.8328757,YOTEL Singapore,Hotel,Travel & Transport,"('Orchard', 'Singapore')",2
6874,Orchard,Singapore,1.305272,103.8328757,Aldo,Shoe Store,Shop & Service,"('Orchard', 'Singapore')",2
6875,Orchard,Singapore,1.305272,103.8328757,kikki.K,Stationery Store,Shop & Service,"('Orchard', 'Singapore')",2
6876,Orchard,Singapore,1.305272,103.8328757,Chanel (ION),Cosmetics Shop,Shop & Service,"('Orchard', 'Singapore')",2
6877,Orchard,Singapore,1.305272,103.8328757,Tangs,Department Store,Shop & Service,"('Orchard', 'Singapore')",2
6878,Orchard,Singapore,1.305272,103.8328757,Taste Paradise 味之樓,Chinese Restaurant,Food,"('Orchard', 'Singapore')",2
6879,Orchard,Singapore,1.305272,103.8328757,Lutong Pinoy,Asian Restaurant,Food,"('Orchard', 'Singapore')",2
6880,Orchard,Singapore,1.305272,103.8328757,Hermes,Miscellaneous Shop,Shop & Service,"('Orchard', 'Singapore')",2
6881,Orchard,Singapore,1.305272,103.8328757,MUJI,Miscellaneous Shop,Shop & Service,"('Orchard', 'Singapore')",2
6882,Orchard,Singapore,1.305272,103.8328757,TWG Tea Salon & Boutique,Tea Room,Food,"('Orchard', 'Singapore')",2
6883,Orchard,Singapore,1.305272,103.8328757,Fruce,Bubble Tea Shop,Food,"('Orchard', 'Singapore')",2
6884,Orchard,Singapore,1.305272,103.8328757,Louis Vuitton,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
6885,Orchard,Singapore,1.305272,103.8328757,In Good Company,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
6886,Orchard,Singapore,1.305272,103.8328757,Sari Ratu Restaurant,Indonesian Restaurant,Food,"('Orchard', 'Singapore')",2
6887,Orchard,Singapore,1.305272,103.8328757,Lucky Chicken Rice,Asian Restaurant,Food,"('Orchard', 'Singapore')",2
6888,Orchard,Singapore,1.305272,103.8328757,lululemon athletica,Sporting Goods Shop,Shop & Service,"('Orchard', 'Singapore')",2
6889,Orchard,Singapore,1.305272,103.8328757,Carousel,Buffet,Food,"('Orchard', 'Singapore')",2
6890,Orchard,Singapore,1.305272,103.8328757,Tangs Market,Food Court,Food,"('Orchard', 'Singapore')",2
6891,Orchard,Singapore,1.305272,103.8328757,Typo,Arts & Crafts Store,Shop & Service,"('Orchard', 'Singapore')",2
6892,Orchard,Singapore,1.305272,103.8328757,Louis Vuitton,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
6893,Orchard,Singapore,1.305272,103.8328757,Wild Honey,Café,Food,"('Orchard', 'Singapore')",2
6894,Orchard,Singapore,1.305272,103.8328757,La Taperia,Spanish Restaurant,Food,"('Orchard', 'Singapore')",2
6895,Orchard,Singapore,1.305272,103.8328757,Minang House,Asian Restaurant,Food,"('Orchard', 'Singapore')",2
6896,Orchard,Singapore,1.305272,103.8328757,Nespresso Boutique,Coffee Shop,Food,"('Orchard', 'Singapore')",2
6897,Orchard,Singapore,1.305272,103.8328757,Ya Kun Kaya Toast 亞坤,Café,Food,"('Orchard', 'Singapore')",2
6898,Orchard,Singapore,1.305272,103.8328757,CK Calvin Klein,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
6899,Orchard,Singapore,1.305272,103.8328757,OverEasy Orchard,American Restaurant,Food,"('Orchard', 'Singapore')",2
6900,Orchard,Singapore,1.305272,103.8328757,Pete's Place,Italian Restaurant,Food,"('Orchard', 'Singapore')",2
6901,Orchard,Singapore,1.305272,103.8328757,Lush Cosmetics,Cosmetics Shop,Shop & Service,"('Orchard', 'Singapore')",2
6902,Orchard,Singapore,1.305272,103.8328757,Sabar38,Seafood Restaurant,Food,"('Orchard', 'Singapore')",2
6903,Orchard,Singapore,1.305272,103.8328757,Opera Gallery Singapore,Art Gallery,Arts & Entertainment,"('Orchard', 'Singapore')",2
6904,Orchard,Singapore,1.305272,103.8328757,Isetan Scotts,Department Store,Shop & Service,"('Orchard', 'Singapore')",2
6905,Orchard,Singapore,1.305272,103.8328757,Rang Mang Shokudo,Fried Chicken Joint,Food,"('Orchard', 'Singapore')",2
6906,Orchard,Singapore,1.305272,103.8328757,Imperial Treasure Fine Teochew Cuisine,Chinese Restaurant,Food,"('Orchard', 'Singapore')",2
6907,Orchard,Singapore,1.305272,103.8328757,Marriott Café,Café,Food,"('Orchard', 'Singapore')",2
6908,Orchard,Singapore,1.305272,103.8328757,Lim Chee Guan 林志源,BBQ Joint,Food,"('Orchard', 'Singapore')",2
6909,Orchard,Singapore,1.305272,103.8328757,Charles & Keith,Shoe Store,Shop & Service,"('Orchard', 'Singapore')",2
6910,Orchard,Singapore,1.305272,103.8328757,ION Art Gallery,Art Gallery,Arts & Entertainment,"('Orchard', 'Singapore')",2
6911,Orchard,Singapore,1.305272,103.8328757,The Providore,Café,Food,"('Orchard', 'Singapore')",2
6912,Orchard,Singapore,1.305272,103.8328757,10 Scotts,Tea Room,Food,"('Orchard', 'Singapore')",2
6913,Orchard,Singapore,1.305272,103.8328757,4Fingers Crispy Chicken,Wings Joint,Food,"('Orchard', 'Singapore')",2
6914,Orchard,Singapore,1.305272,103.8328757,Louis Vuitton,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
6915,Orchard,Singapore,1.305272,103.8328757,Boost Juice Bar,Juice Bar,Food,"('Orchard', 'Singapore')",2
6916,Orchard,Singapore,1.305272,103.8328757,Paris Baguette Café,Café,Food,"('Orchard', 'Singapore')",2
6917,Orchard,Singapore,1.305272,103.8328757,Inaniwa Yosuke,Udon Restaurant,Food,"('Orchard', 'Singapore')",2
6918,Orchard,Singapore,1.305272,103.8328757,Wisma Atria,Shopping Mall,Shop & Service,"('Orchard', 'Singapore')",2
6919,Orchard,Singapore,1.305272,103.8328757,Kra Pow Thai Street Food,Thai Restaurant,Food,"('Orchard', 'Singapore')",2
6920,Orchard,Singapore,1.305272,103.8328757,Jollibee,Fast Food Restaurant,Food,"('Orchard', 'Singapore')",2
6921,Orchard,Singapore,1.305272,103.8328757,PizzaExpress,Pizza Place,Food,"('Orchard', 'Singapore')",2
6922,Orchard,Singapore,1.305272,103.8328757,Imperial Treasure Steamboat Restaurant,Hotpot Restaurant,Food,"('Orchard', 'Singapore')",2
6923,Orchard,Singapore,1.305272,103.8328757,Straits Kitchen,Asian Restaurant,Food,"('Orchard', 'Singapore')",2
6924,Orchard,Singapore,1.305272,103.8328757,Les Amis,French Restaurant,Food,"('Orchard', 'Singapore')",2
6925,Orchard,Singapore,1.305272,103.8328757,Bonta bonta,Sushi Restaurant,Food,"('Orchard', 'Singapore')",2
6926,Orchard,Singapore,1.305272,103.8328757,Executive Lounge,Lounge,Nightlife Spot,"('Orchard', 'Singapore')",2
6927,Orchard,Singapore,1.305272,103.8328757,Old Chang Kee,Snack Place,Food,"('Orchard', 'Singapore')",2
6928,Orchard,Singapore,1.305272,103.8328757,Burberry,Boutique,Shop & Service,"('Orchard', 'Singapore')",2
